State Name,District,Households_Rural,Population,Households_Rural_Livable,Households_Rural_Dilapidated,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,Households_Rural_Toilet_Premise,Households_Urban,Households_Urban_Livable,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise
ANDHRA PRADESH,Y.S.R.,590589.0,2882469.0,21.3,2.5,2.45,3.5,0.6859999999999999,293504.0,293504.0,7631.104,83355.136
ANDHRA PRADESH,Y.S.R.,590589.0,2882469.0,20.2,2.1,2.0517000000000003,7.3,1.0747000000000002,293504.0,293504.0,6163.584,131489.792
ANDHRA PRADESH,Y.S.R.,590589.0,2882469.0,17.8,1.1,1.067,15.2,1.746,293504.0,293504.0,3228.5440000000003,232161.664
ANDHRA PRADESH,Kurnool,783853.0,4053463.0,26.2,3.3,3.2207999999999997,3.0,0.7807999999999999,306982.0,306982.0,10130.405999999999,84727.032
ANDHRA PRADESH,Kurnool,783853.0,4053463.0,24.6,2.7,2.6406,5.8,0.8802,306982.0,306982.0,8595.496,123713.746
ANDHRA PRADESH,Kurnool,783853.0,4053463.0,20.5,1.3,1.2779,12.9,1.2779,306982.0,306982.0,4297.748,223175.91400000002
ANDHRA PRADESH,Anantapur,902997.0,4081148.0,21.0,2.9,2.8303999999999996,2.7,0.5855999999999999,341431.0,341431.0,9901.499,75114.82
ANDHRA PRADESH,Anantapur,902997.0,4081148.0,20.6,2.4,2.3183999999999996,7.1,1.1591999999999998,341431.0,341431.0,8535.775,125646.608
ANDHRA PRADESH,Anantapur,902997.0,4081148.0,19.5,1.2,1.1292,19.0,2.4466,341431.0,341431.0,4438.603,260170.422
ANDHRA PRADESH,Chittoor,0.0,4174064.0,22.1,3.7,3.6556,2.7,0.8892,0.0,0.0,14648.3,77596.40000000001
ANDHRA PRADESH,Chittoor,0.0,4174064.0,19.8,3.0,2.9520000000000004,9.3,1.1808,0.0,0.0,11877.0,148066.6
ANDHRA PRADESH,Chittoor,0.0,4174064.0,14.2,1.2,1.1664,25.6,1.6524,0.0,0.0,4750.8,322658.5
KARNATAKA,Belgaum,962777.0,4779661.0,36.9,4.5,4.351500000000001,1.6,1.9340000000000002,356198.0,356198.0,16741.306,65896.63
KARNATAKA,Belgaum,962777.0,4779661.0,33.6,3.8,3.6784,9.8,1.8392,356198.0,356198.0,13891.722,116832.94399999999
KARNATAKA,Belgaum,962777.0,4779661.0,24.6,1.9,1.8429999999999997,32.4,1.455,356198.0,356198.0,6767.762,257887.35200000004
KARNATAKA,Bagalkot,324799.0,1889752.0,41.9,5.1,4.992900000000001,0.9,0.8811000000000001,165858.0,165858.0,8624.616,11941.776000000002
KARNATAKA,Bagalkot,324799.0,1889752.0,38.2,4.6,4.466599999999999,7.2,0.8739,165858.0,165858.0,7795.326,31181.304
KARNATAKA,Bagalkot,324799.0,1889752.0,30.6,3.5,3.3425,20.3,0.955,165858.0,165858.0,6136.746,70489.65
KARNATAKA,Bidar,287134.0,1703300.0,55.7,4.9,4.8167,1.2,1.5728,102269.0,102269.0,5113.45,8999.672
KARNATAKA,Bidar,287134.0,1703300.0,49.3,4.5,4.4235,4.7,2.2609,102269.0,102269.0,4602.105,23726.408
KARNATAKA,Bidar,287134.0,1703300.0,29.4,2.9,2.8536,15.6,4.2312,102269.0,102269.0,3068.07,69645.189
KARNATAKA,Raichur,330446.0,1928812.0,42.3,7.0,6.874,1.3,1.1784000000000001,125402.0,125402.0,8903.542,12540.2
KARNATAKA,Raichur,330446.0,1928812.0,39.0,6.1,5.9902,7.1,1.2766000000000002,125402.0,125402.0,7774.924,25958.214
KARNATAKA,Raichur,330446.0,1928812.0,30.1,3.6,3.5352000000000006,23.1,1.5712000000000002,125402.0,125402.0,4514.472,63202.608
KARNATAKA,Koppal,272968.0,1389920.0,37.9,5.0,4.84,1.3,0.7744,64681.0,64681.0,3363.4120000000003,7761.72
KARNATAKA,Koppal,272968.0,1389920.0,35.8,4.7,4.5637,2.1,0.7768,64681.0,64681.0,3169.369,11965.985
KARNATAKA,Koppal,272968.0,1389920.0,26.1,3.6,3.5388,5.8,0.7864,64681.0,64681.0,2393.197,31305.604
KARNATAKA,Gadag,180066.0,1064570.0,39.9,4.9,4.723600000000001,1.9,1.0604000000000002,111906.0,111906.0,5707.206,10295.351999999999
KARNATAKA,Gadag,180066.0,1064570.0,38.0,4.3,4.1624,4.9,1.2584,111906.0,111906.0,5035.77,23724.071999999996
KARNATAKA,Gadag,180066.0,1064570.0,34.6,3.3,3.2240999999999995,10.1,1.6609,111906.0,111906.0,3804.8039999999996,47336.238
KARNATAKA,Dharwad,199707.0,0.0,38.4,3.8,3.6479999999999997,1.5,1.3439999999999999,283397.0,283397.0,11052.483,65464.707
KARNATAKA,Dharwad,199707.0,0.0,32.6,2.7,2.6298000000000004,37.0,1.2662000000000002,283397.0,283397.0,7935.116,161536.29
KARNATAKA,Dharwad,199707.0,0.0,28.4,2.0,1.9680000000000002,63.3,1.1808,283397.0,283397.0,5667.94,232385.54
KARNATAKA,Uttara Kannada,334281.0,1437169.0,47.2,6.3,6.199200000000001,2.5,2.2632,140511.0,140511.0,8992.704,71098.566
KARNATAKA,Uttara Kannada,334281.0,1437169.0,44.1,5.4,5.3136,4.8,2.3616,140511.0,140511.0,7587.594,83323.023
KARNATAKA,Uttara Kannada,334281.0,1437169.0,36.6,3.2,3.1520000000000006,10.5,2.364,140511.0,140511.0,4496.352,113251.866
KARNATAKA,Haveri,315076.0,1597668.0,43.1,4.8,4.6415999999999995,1.6,1.3538,98488.0,98488.0,4924.4,27773.616
KARNATAKA,Haveri,315076.0,1597668.0,40.0,4.4,4.268,4.5,1.3579999999999999,98488.0,98488.0,4431.96,36736.024
KARNATAKA,Haveri,315076.0,1597668.0,29.2,2.8,2.7439999999999998,15.0,1.47,98488.0,98488.0,2856.152,68646.136
KARNATAKA,Bellary,371604.0,2452595.0,39.1,5.3,5.194,1.4,0.6859999999999999,251876.0,251876.0,13601.304000000002,30476.996
KARNATAKA,Bellary,371604.0,2452595.0,34.8,4.4,4.3164,17.5,0.8828999999999999,251876.0,251876.0,11334.42,81607.824
KARNATAKA,Bellary,371604.0,2452595.0,28.1,3.0,2.949,42.2,1.0813000000000001,251876.0,251876.0,7556.28,159941.26
KARNATAKA,Chitradurga,349704.0,1659456.0,43.5,5.8,5.6376,1.6,0.7776000000000001,97644.0,97644.0,5760.996,18650.004
KARNATAKA,Chitradurga,349704.0,1659456.0,40.9,5.0,4.865,6.5,0.7784,97644.0,97644.0,4979.844,29586.132
KARNATAKA,Chitradurga,349704.0,1659456.0,30.8,2.0,1.9580000000000002,25.9,0.7832000000000001,97644.0,97644.0,1952.88,72158.91600000001
KARNATAKA,Davanagere,354680.0,1945497.0,44.5,5.6,5.4319999999999995,2.0,0.97,176011.0,176011.0,10208.637999999999,52451.278
KARNATAKA,Davanagere,354680.0,1945497.0,39.8,4.7,4.5778,20.9,0.9740000000000001,176011.0,176011.0,8448.527999999998,81669.10399999999
KARNATAKA,Davanagere,354680.0,1945497.0,29.9,2.8,2.7467999999999995,59.9,0.8828999999999999,176011.0,176011.0,4928.308,142392.899
KARNATAKA,Shimoga,352444.0,1752753.0,44.9,7.2,7.063199999999999,2.2,1.0791,201662.0,201662.0,14721.326,124627.116
KARNATAKA,Shimoga,352444.0,1752753.0,40.1,5.7,5.5916999999999994,12.7,1.2753,201662.0,201662.0,11696.395999999999,143583.344
KARNATAKA,Shimoga,352444.0,1752753.0,31.5,3.2,3.1392,31.4,1.5696,201662.0,201662.0,6453.184,176857.57400000002
KARNATAKA,Udupi,269817.0,1177361.0,33.8,4.1,4.0385,1.5,0.591,115572.0,115572.0,4854.024,96618.192
KARNATAKA,Udupi,269817.0,1177361.0,31.1,3.5,3.4509999999999996,3.4,0.6901999999999999,115572.0,115572.0,4160.592000000001,100778.784
KARNATAKA,Udupi,269817.0,1177361.0,24.7,2.1,2.0769,8.1,0.7912,115572.0,115572.0,2427.012,110949.12
KARNATAKA,Chikmagalur,311660.0,1137961.0,44.0,5.3,5.1463,1.9,1.0681,80766.0,80766.0,4442.13,43694.406
KARNATAKA,Chikmagalur,311660.0,1137961.0,41.0,4.8,4.660799999999999,6.1,0.971,80766.0,80766.0,3957.534,49671.09
KARNATAKA,Chikmagalur,311660.0,1137961.0,29.6,2.8,2.7215999999999996,22.2,0.6803999999999999,80766.0,80766.0,2342.214,72204.804
KARNATAKA,Tumkur,685443.0,2678980.0,38.6,5.6,5.353599999999999,1.0,0.8603999999999999,204799.0,204799.0,11878.341999999999,37478.217000000004
KARNATAKA,Tumkur,685443.0,2678980.0,36.1,4.9,4.713800000000001,7.2,1.0582,204799.0,204799.0,10444.749,66559.675
KARNATAKA,Tumkur,685443.0,2678980.0,27.2,2.4,2.3616,28.9,1.8696000000000002,204799.0,204799.0,5119.975,168959.175
KARNATAKA,Bangalore,300576.0,9621551.0,28.0,2.4,2.3592,13.2,1.6710999999999998,2967384.0,2967384.0,74184.6,2219603.232
KARNATAKA,Bangalore,300576.0,9621551.0,20.3,1.2,1.1891999999999998,72.2,0.8919,2967384.0,2967384.0,35608.608,2813080.0319999997
KARNATAKA,Bangalore,300576.0,9621551.0,19.6,1.1,1.0912000000000002,77.8,0.7936000000000001,2967384.0,2967384.0,32641.224000000002,2872427.712
KARNATAKA,Mandya,458867.0,1805769.0,38.5,4.1,3.6694999999999998,1.9,0.6265,103435.0,103435.0,4654.575,28444.625
KARNATAKA,Mandya,458867.0,1805769.0,37.1,3.9,3.549,10.3,0.91,103435.0,103435.0,4447.705,38788.125
KARNATAKA,Mandya,458867.0,1805769.0,30.2,3.1,3.0535,51.3,2.1670000000000003,103435.0,103435.0,3206.485,88850.665
KARNATAKA,Hassan,496103.0,1776421.0,43.3,5.5,4.983,1.2,0.8153999999999999,132878.0,132878.0,8238.436,35478.426
KARNATAKA,Hassan,496103.0,1776421.0,40.3,4.9,4.5129,11.8,0.9209999999999999,132878.0,132878.0,7175.412,53018.322
KARNATAKA,Hassan,496103.0,1776421.0,28.9,2.3,2.2539999999999996,52.2,1.176,132878.0,132878.0,3189.072,119457.32200000001
KARNATAKA,Dakshina Kannada,332919.0,2089649.0,33.8,3.1,2.6815,3.2,0.6920000000000001,317373.0,317373.0,11742.801000000001,279605.61299999995
KARNATAKA,Dakshina Kannada,332919.0,2089649.0,28.7,2.3,2.0562,12.4,0.6258,317373.0,317373.0,8569.071000000002,294204.771
KARNATAKA,Dakshina Kannada,332919.0,2089649.0,23.2,1.4,1.2963999999999998,22.3,0.46299999999999997,317373.0,317373.0,5077.968000000001,309756.04799999995
KARNATAKA,Kodagu,181182.0,554519.0,39.5,4.5,4.446,6.6,1.976,31792.0,31792.0,1462.4319999999998,25052.096
KARNATAKA,Kodagu,181182.0,554519.0,38.5,4.3,4.2440999999999995,6.9,1.7766,31792.0,31792.0,1398.8480000000002,25878.688000000002
KARNATAKA,Kodagu,181182.0,554519.0,32.8,3.2,3.1424000000000003,9.0,0.7856000000000001,31792.0,31792.0,1017.344,30838.24
KARNATAKA,Mysore,540596.0,3001127.0,44.6,5.0,4.7,2.4,0.94,380386.0,380386.0,20160.458,102704.22
KARNATAKA,Mysore,540596.0,3001127.0,37.7,3.8,3.6442,34.9,0.7672000000000001,380386.0,380386.0,15215.44,209212.3
KARNATAKA,Mysore,540596.0,3001127.0,28.0,2.1,2.0706,80.5,0.493,380386.0,380386.0,8368.492,358323.612
KARNATAKA,Chamarajanagar,262680.0,1020791.0,45.8,6.8,6.6096,1.3,0.6803999999999999,57200.0,57200.0,4004.0,8808.8
KARNATAKA,Chamarajanagar,262680.0,1020791.0,44.3,6.4,6.233600000000001,4.2,1.1688,57200.0,57200.0,3775.2,13442.0
KARNATAKA,Chamarajanagar,262680.0,1020791.0,36.9,4.4,4.3340000000000005,18.7,3.4475,57200.0,57200.0,2574.0,36779.6
KARNATAKA,Gulbarga,400704.0,2566326.0,42.6,3.7,3.6408000000000005,0.8,0.5904,199303.0,199303.0,7374.211000000001,8968.635
KARNATAKA,Gulbarga,400704.0,2566326.0,37.9,3.0,2.955,13.0,1.182,199303.0,199303.0,5979.09,50822.265
KARNATAKA,Gulbarga,400704.0,2566326.0,28.3,1.5,1.4789999999999999,37.8,2.3664,199303.0,199303.0,2989.545,135924.646
KARNATAKA,Yadgir,207787.0,1174271.0,49.7,5.4,5.265,0.7,0.39,55208.0,55208.0,3036.44,2373.944
KARNATAKA,Yadgir,207787.0,1174271.0,46.6,4.9,4.787300000000001,1.9,0.6839,55208.0,55208.0,2760.4,6183.295999999999
KARNATAKA,Yadgir,207787.0,1174271.0,33.7,2.9,2.8536,6.7,1.8696000000000002,55208.0,55208.0,1601.032,22193.616
KARNATAKA,Kolar,326567.0,1536401.0,39.6,5.0,4.855,2.7,1.8448999999999998,151042.0,151042.0,7703.142,38515.71
KARNATAKA,Kolar,326567.0,1536401.0,36.9,3.9,3.8025,11.8,1.95,151042.0,151042.0,6041.68,64645.975999999995
KARNATAKA,Kolar,326567.0,1536401.0,31.0,1.5,1.4775,31.5,2.364,151042.0,151042.0,2416.672,121135.68400000001
KARNATAKA,Chikkaballapura,315649.0,1255104.0,37.0,4.8,4.6656,2.1,1.2636,94053.0,94053.0,4608.597,21632.19
KARNATAKA,Chikkaballapura,315649.0,1255104.0,34.9,4.1,3.9892999999999996,9.0,1.4594999999999998,94053.0,94053.0,3950.2260000000006,34329.345
KARNATAKA,Chikkaballapura,315649.0,1255104.0,27.2,1.6,1.56,33.5,2.4375,94053.0,94053.0,1504.8480000000002,79286.67899999999
KARNATAKA,Bangalore Rural,231052.0,990923.0,34.7,3.6,3.4596,4.3,1.8258999999999999,95410.0,95410.0,3530.17,72034.55
KARNATAKA,Bangalore Rural,231052.0,990923.0,32.8,3.1,2.9884000000000004,7.1,1.7352,95410.0,95410.0,2957.71,76232.59000000001
KARNATAKA,Bangalore Rural,231052.0,990923.0,27.9,1.7,1.6558000000000002,14.1,1.5584000000000002,95410.0,95410.0,1621.97,87109.33
KARNATAKA,Ramanagara,266950.0,1082636.0,40.3,6.4,5.9648,1.9,0.7456,84834.0,84834.0,5768.7119999999995,23753.52
KARNATAKA,Ramanagara,266950.0,1082636.0,38.7,5.6,5.2752,9.9,1.0362,84834.0,84834.0,5090.04,35545.446
KARNATAKA,Ramanagara,266950.0,1082636.0,33.2,3.2,3.1231999999999998,36.9,1.8543999999999996,84834.0,84834.0,2714.688,75078.09
GOA,North Goa,115859.0,818008.0,22.6,1.8,1.7730000000000001,7.2,3.7429999999999994,209230.0,209230.0,3766.14,143741.01
GOA,North Goa,115859.0,818008.0,20.6,1.4,1.3776,12.0,2.9520000000000004,209230.0,209230.0,2929.22,164664.01
GOA,North Goa,115859.0,818008.0,19.2,1.1,1.0824,15.2,2.3616,209230.0,209230.0,2301.53,178473.19
GOA,South Goa,88620.0,640537.0,23.0,1.9,1.8696000000000002,8.6,4.6248000000000005,162873.0,162873.0,3257.46,120200.274
GOA,South Goa,88620.0,640537.0,23.6,1.7,1.6728,17.5,3.5424,162873.0,162873.0,2768.841,131927.13
GOA,South Goa,88620.0,640537.0,23.9,1.5,1.4745,22.7,2.949,162873.0,162873.0,2443.095,138767.796
KERALA,Kasaragod,251641.0,1307375.0,31.7,7.6,7.569599999999999,11.2,5.577599999999999,166164.0,166164.0,12628.464,147553.63199999998
KERALA,Kasaragod,251641.0,1307375.0,26.7,5.8,5.7825999999999995,11.1,6.380800000000001,166164.0,166164.0,9637.511999999999,152538.552
KERALA,Kasaragod,251641.0,1307375.0,18.4,2.7,2.6919,11.0,7.5772,166164.0,166164.0,4486.428000000001,160514.424
KERALA,Kannur,306288.0,2523003.0,31.0,6.2,6.1814,11.1,7.5772,566191.0,566191.0,35103.842000000004,545241.933
KERALA,Kannur,306288.0,2523003.0,23.6,3.6,3.5892,14.0,6.0817,566191.0,566191.0,20382.876,552602.416
KERALA,Kannur,306288.0,2523003.0,19.3,2.1,2.0937,15.7,5.1844,566191.0,566191.0,11890.011,557698.135
KERALA,Wayanad,266183.0,817420.0,35.2,9.0,8.973,9.0,4.8853,11805.0,11805.0,1062.45,10825.185
KERALA,Wayanad,266183.0,817420.0,35.4,8.9,8.8733,9.0,4.7856,11805.0,11805.0,1050.645,10836.99
KERALA,Wayanad,266183.0,817420.0,39.9,5.5,5.4835,10.2,1.8943,11805.0,11805.0,649.275,11250.165
KERALA,Kozhikode,323793.0,3086293.0,27.0,6.5,6.4935,13.7,2.8971,666543.0,666543.0,43991.837999999996,646546.71
KERALA,Kozhikode,323793.0,3086293.0,21.8,4.6,4.590799999999999,14.4,2.6946000000000003,666543.0,666543.0,30660.978,651879.054
KERALA,Kozhikode,323793.0,3086293.0,19.2,3.5,3.4895,14.7,2.5922,666543.0,666543.0,23995.548000000003,654545.226
KERALA,Malappuram,634543.0,4112920.0,27.4,4.1,4.091799999999999,10.0,3.2933999999999997,522586.0,522586.0,21948.612,504295.49
KERALA,Malappuram,634543.0,4112920.0,24.7,3.4,3.3931999999999998,10.1,2.9939999999999998,522586.0,522586.0,17767.924,508998.7640000001
KERALA,Malappuram,634543.0,4112920.0,21.2,2.5,2.495,10.2,2.5948,522586.0,522586.0,13064.65,514747.21
KERALA,Palakkad,665899.0,2809934.0,35.1,5.3,5.262899999999999,7.7,2.5818,228442.0,228442.0,12335.868,201485.844
KERALA,Palakkad,665899.0,2809934.0,33.3,4.8,4.7664,9.0,2.6811000000000003,228442.0,228442.0,11193.658000000001,205140.91599999997
KERALA,Palakkad,665899.0,2809934.0,27.9,3.3,3.2802,12.8,2.7832,228442.0,228442.0,7538.585999999999,216791.458
KERALA,Thrissur,336748.0,3121200.0,35.1,5.1,5.079599999999999,7.9,4.6812000000000005,715119.0,715119.0,36471.068999999996,692950.3110000001
KERALA,Thrissur,336748.0,3121200.0,30.5,4.4,4.378,10.5,4.378,715119.0,715119.0,31465.236,699386.382
KERALA,Thrissur,336748.0,3121200.0,28.3,4.1,4.0794999999999995,11.8,4.179,715119.0,715119.0,29319.879,702961.9770000001
KERALA,Ernakulam,369694.0,3282388.0,29.4,5.0,4.98,15.3,4.98,804997.0,804997.0,40249.85,780042.0930000001
KERALA,Ernakulam,369694.0,3282388.0,24.4,3.7,3.6815,16.1,4.0794999999999995,804997.0,804997.0,29784.889000000003,788092.0630000001
KERALA,Ernakulam,369694.0,3282388.0,22.0,3.1,3.0814000000000004,16.4,3.5784000000000002,804997.0,804997.0,24954.907000000003,791312.051
KERALA,Idukki,391610.0,1108974.0,43.7,8.2,8.1344,8.4,6.7456,20823.0,20823.0,1728.3090000000002,18470.001
KERALA,Idukki,391610.0,1108974.0,42.8,7.9,7.8368,8.6,6.6464,20823.0,20823.0,1665.84,18553.292999999998
KERALA,Idukki,391610.0,1108974.0,23.3,1.3,1.2922,14.3,4.1748,20823.0,20823.0,291.522,20677.238999999998
KERALA,Kottayam,481967.0,1974551.0,34.7,4.6,4.5724,12.2,5.367600000000001,196194.0,196194.0,9024.923999999999,188346.24
KERALA,Kottayam,481967.0,1974551.0,32.3,4.0,3.9760000000000004,12.9,5.1688,196194.0,196194.0,8043.953999999999,189523.40399999998
KERALA,Kottayam,481967.0,1974551.0,26.2,2.6,2.5818,14.6,4.8657,196194.0,196194.0,5101.044,192662.508
KERALA,Alappuzha,331419.0,2127789.0,29.7,7.6,7.561999999999999,7.6,8.158999999999999,392117.0,392117.0,30193.009,356434.35300000006
KERALA,Alappuzha,331419.0,2127789.0,28.0,7.0,6.958000000000001,8.3,9.741200000000001,392117.0,392117.0,27448.19,364276.693
KERALA,Alappuzha,331419.0,2127789.0,26.5,6.5,6.461,8.9,11.033399999999999,392117.0,392117.0,25487.605,371334.799
KERALA,Pathanamthitta,414992.0,1197412.0,30.0,4.8,4.7712,9.4,4.2742,57848.0,57848.0,2834.552,54203.57600000001
KERALA,Pathanamthitta,414992.0,1197412.0,29.3,4.6,4.5724,9.9,4.1748,57848.0,57848.0,2718.856,54319.272000000004
KERALA,Pathanamthitta,414992.0,1197412.0,23.5,2.8,2.7803999999999998,14.2,3.972,57848.0,57848.0,1619.744,55534.08
KERALA,Kollam,523715.0,2635375.0,29.7,7.4,7.355600000000001,9.2,3.8766000000000003,401415.0,401415.0,30106.125,373315.95
KERALA,Kollam,523715.0,2635375.0,27.3,6.6,6.5604,10.3,4.075399999999999,401415.0,401415.0,26493.39,379337.175
KERALA,Kollam,523715.0,2635375.0,24.2,5.5,5.4615,11.8,4.2699,401415.0,401415.0,22077.825,386964.06
KERALA,Thiruvananthapuram,559293.0,3301427.0,33.9,10.2,10.1388,8.1,3.2802,609824.0,609824.0,62202.047999999995,560428.256
KERALA,Thiruvananthapuram,559293.0,3301427.0,29.5,8.0,7.944,15.9,2.8796999999999997,609824.0,609824.0,48785.92,574454.2080000001
KERALA,Thiruvananthapuram,559293.0,3301427.0,25.6,6.0,5.952000000000001,22.8,2.5792,609824.0,609824.0,37199.263999999996,587260.512
TAMIL NADU,Thiruvallur,387237.0,3728104.0,31.8,3.3,3.2504999999999997,4.4,1.0835000000000001,732196.0,732196.0,24162.467999999997,207211.468
TAMIL NADU,Thiruvallur,387237.0,3728104.0,22.6,1.8,1.7712,18.7,1.0824,732196.0,732196.0,13179.528,497161.08400000003
TAMIL NADU,Thiruvallur,387237.0,3728104.0,17.6,1.0,0.9840000000000001,26.2,1.1808,732196.0,732196.0,7321.96,650190.048
TAMIL NADU,Chennai,0.0,4646732.0,17.0,0.8,0.7896000000000001,92.7,0.19740000000000002,1314125.0,1314125.0,11827.125,1256303.4999999998
TAMIL NADU,Chennai,0.0,4646732.0,17.0,0.8,0.7896000000000001,92.7,0.19740000000000002,1314125.0,1314125.0,11827.125,1256303.4999999998
TAMIL NADU,Kancheepuram,438799.0,3998252.0,31.2,2.2,2.1692,4.7,0.986,774705.0,774705.0,17818.214999999997,226988.565
TAMIL NADU,Kancheepuram,438799.0,3998252.0,22.1,1.3,1.2792000000000001,17.1,0.9840000000000001,774705.0,774705.0,10071.165,507431.775
TAMIL NADU,Kancheepuram,438799.0,3998252.0,17.0,0.8,0.7864,23.9,0.983,774705.0,774705.0,6197.64,663147.48
TAMIL NADU,Vellore,653499.0,3936331.0,27.2,2.3,2.2517,2.3,0.6853,486801.0,486801.0,11196.422999999999,93465.79199999999
TAMIL NADU,Vellore,653499.0,3936331.0,24.2,2.0,1.954,6.3,0.977,486801.0,486801.0,9736.02,200075.211
TAMIL NADU,Vellore,653499.0,3936331.0,20.2,1.5,1.4610000000000003,11.8,1.3636,486801.0,486801.0,7302.015,346602.31200000003
TAMIL NADU,Tiruvannamalai,563102.0,2464875.0,28.3,2.3,2.2493999999999996,1.1,0.6846,147061.0,147061.0,3382.403,18382.625
TAMIL NADU,Tiruvannamalai,563102.0,2464875.0,26.2,2.1,2.0475,2.2,0.6825,147061.0,147061.0,3088.2810000000004,33529.908
TAMIL NADU,Tiruvannamalai,563102.0,2464875.0,17.7,1.3,1.2519,6.5,0.8667,147061.0,147061.0,1911.7930000000001,95736.711
TAMIL NADU,Viluppuram,808042.0,3458873.0,35.5,1.9,1.8753,0.9,0.7896000000000001,159272.0,159272.0,3185.44,21023.904
TAMIL NADU,Viluppuram,808042.0,3458873.0,33.7,1.9,1.8753,2.1,0.8883,159272.0,159272.0,3026.1679999999997,33606.392
TAMIL NADU,Viluppuram,808042.0,3458873.0,23.4,1.4,1.3789999999999998,9.1,1.0835000000000001,159272.0,159272.0,2389.08,104482.43199999999
TAMIL NADU,Salem,572813.0,3482056.0,31.2,2.3,2.2195,1.4,0.579,597539.0,597539.0,13743.396999999999,87240.694
TAMIL NADU,Salem,572813.0,3482056.0,26.9,1.8,1.7172000000000003,5.2,1.0494,597539.0,597539.0,10755.702,209138.65
TAMIL NADU,Salem,572813.0,3482056.0,22.8,1.2,1.1316,8.9,1.5088,597539.0,597539.0,7768.0070000000005,328048.91099999996
TAMIL NADU,Namakkal,370357.0,1726601.0,24.9,1.8,1.7676000000000003,2.6,1.0802,257127.0,257127.0,4628.286,80223.624
TAMIL NADU,Namakkal,370357.0,1726601.0,24.1,1.5,1.4625,4.3,0.8775,257127.0,257127.0,4114.032,104650.689
TAMIL NADU,Namakkal,370357.0,1726601.0,23.0,1.1,1.0604000000000002,6.9,0.6748000000000001,257127.0,257127.0,3085.5239999999994,140391.342
TAMIL NADU,Erode,411286.0,2251744.0,27.7,2.0,1.946,4.2,1.2649,432398.0,432398.0,8647.96,145718.12600000002
TAMIL NADU,Erode,411286.0,2251744.0,25.4,1.5,1.4625,8.5,1.17,432398.0,432398.0,6485.97,211875.02
TAMIL NADU,Erode,411286.0,2251744.0,23.1,1.1,1.0758,12.7,1.0758,432398.0,432398.0,4756.378000000001,275869.924
TAMIL NADU,The Nilgiris,112126.0,735394.0,34.3,2.1,2.0853,5.4,1.6881,151979.0,151979.0,3191.559,64287.11699999999
TAMIL NADU,The Nilgiris,112126.0,735394.0,35.3,2.0,1.984,12.2,1.7856,151979.0,151979.0,3039.58,78877.101
TAMIL NADU,The Nilgiris,112126.0,735394.0,36.0,1.8,1.7838,17.2,1.8829,151979.0,151979.0,2887.6009999999997,89515.631
TAMIL NADU,Dindigul,443818.0,2159775.0,30.9,1.8,1.7712,2.2,0.8856,269724.0,269724.0,4855.032,50977.835999999996
TAMIL NADU,Dindigul,443818.0,2159775.0,28.7,1.6,1.5712000000000002,4.3,0.8838000000000001,269724.0,269724.0,4315.584,89818.09199999999
TAMIL NADU,Dindigul,443818.0,2159775.0,25.1,1.3,1.2727000000000002,7.9,0.8811000000000001,269724.0,269724.0,3776.136,154821.576
TAMIL NADU,Karur,212241.0,1064493.0,28.5,2.1,2.0706,1.5,1.3803999999999998,152420.0,152420.0,3353.24,35056.6
TAMIL NADU,Karur,212241.0,1064493.0,24.8,1.6,1.5760000000000003,9.0,1.0835000000000001,152420.0,152420.0,2438.72,62797.04
TAMIL NADU,Karur,212241.0,1064493.0,19.6,0.9,0.8856,19.6,0.7872000000000001,152420.0,152420.0,1371.78,102273.82
TAMIL NADU,Tiruchirappalli,452707.0,2722290.0,29.0,2.4,2.3543999999999996,1.7,0.8828999999999999,423020.0,423020.0,10152.48,101524.8
TAMIL NADU,Tiruchirappalli,452707.0,2722290.0,25.1,1.8,1.7712,16.7,0.9840000000000001,423020.0,423020.0,7614.36,205164.7
TAMIL NADU,Tiruchirappalli,452707.0,2722290.0,21.0,1.2,1.1856,32.5,1.0868,423020.0,423020.0,5076.24,313880.84
TAMIL NADU,Perambalur,155413.0,565223.0,29.4,2.1,2.0580000000000003,1.0,0.882,33179.0,33179.0,729.938,5175.924
TAMIL NADU,Perambalur,155413.0,565223.0,27.2,1.9,1.8639,2.3,0.7848,33179.0,33179.0,663.58,7365.737999999999
TAMIL NADU,Perambalur,155413.0,565223.0,16.6,0.9,0.8883,9.1,0.39480000000000004,33179.0,33179.0,298.61100000000005,18314.808
TAMIL NADU,Ariyalur,223955.0,754894.0,37.2,3.3,3.2307,0.9,0.8811000000000001,30322.0,30322.0,1030.948,4305.723999999999
TAMIL NADU,Ariyalur,223955.0,754894.0,36.0,3.1,3.0287,1.1,0.977,30322.0,30322.0,970.3040000000001,5488.282000000001
TAMIL NADU,Ariyalur,223955.0,754894.0,26.2,2.0,1.926,2.6,1.7334,30322.0,30322.0,606.44,15555.185999999998
TAMIL NADU,Cuddalore,497429.0,2605914.0,38.3,2.4,2.3688,1.7,1.1844,260780.0,260780.0,6258.72,51895.22
TAMIL NADU,Cuddalore,497429.0,2605914.0,34.1,2.1,2.0685000000000002,8.0,1.0835000000000001,260780.0,260780.0,5476.38,94141.58
TAMIL NADU,Cuddalore,497429.0,2605914.0,25.8,1.5,1.473,20.5,0.7856000000000001,260780.0,260780.0,3911.7,178895.08
